"tid","paper_doi","posted_on","is_retraction_related"
"917341483296010241","10.1080/01436597.2017.1369037","2017-10-09 10:50:27","1"
"917358801090641921","10.1080/01436597.2017.1369037","2017-10-09 11:59:16","1"
"917388391309815808","10.1080/01436597.2017.1369037","2017-10-09 13:56:51","1"
"917388518837706752","10.1080/01436597.2017.1369037","2017-10-09 13:57:21","1"
"917390503670403074","10.1080/01436597.2017.1369037","2017-10-09 14:05:15","1"
"917395512499859457","10.1080/01436597.2017.1369037","2017-10-09 14:25:09","1"
"917421440315678720","10.1080/01436597.2017.1369037","2017-10-09 16:08:10","1"
"917431296749600769","10.1080/01436597.2017.1369037","2017-10-09 16:47:20",""
"917433950657794049","10.1080/01436597.2017.1369037","2017-10-09 16:57:53","1"
"917434402942083072","10.1080/01436597.2017.1369037","2017-10-09 16:59:41","1"
"917434833185492992","10.1080/01436597.2017.1369037","2017-10-09 17:01:24","1"
"917475903105466369","10.1080/01436597.2017.1369037","2017-10-09 19:44:35","1"
"917477900315750400","10.1080/01436597.2017.1369037","2017-10-09 19:52:32","1"
"917485559429210112","10.1080/01436597.2017.1369037","2017-10-09 20:22:58","1"
"917487256331522048","10.1080/01436597.2017.1369037","2017-10-09 20:29:42","1"
"917492835800162305","10.1080/01436597.2017.1369037","2017-10-09 20:51:52","1"
"917496037597634560","10.1080/01436597.2017.1369037","2017-10-09 21:04:36","1"
"917496126831517696","10.1080/01436597.2017.1369037","2017-10-09 21:04:57","1"
"917500537800744960","10.1080/01436597.2017.1369037","2017-10-09 21:22:29","1"
"917518331858563073","10.1080/01436597.2017.1369037","2017-10-09 22:33:11","1"
"917549143110836224","10.1080/01436597.2017.1369037","2017-10-10 0:35:37","1"
"917583322099929088","10.1080/01436597.2017.1369037","2017-10-10 2:51:26","1"
"917583343864172544","10.1080/01436597.2017.1369037","2017-10-10 2:51:31","1"
"917603892938067968","10.1080/01436597.2017.1369037","2017-10-10 4:13:10","1"
"917604004766633985","10.1080/01436597.2017.1369037","2017-10-10 4:13:37","1"
"917604042838179842","10.1080/01436597.2017.1369037","2017-10-10 4:13:46","1"
"917604073087660032","10.1080/01436597.2017.1369037","2017-10-10 4:13:53","1"
"917604257389572096","10.1080/01436597.2017.1369037","2017-10-10 4:14:37","1"
"917604266147229697","10.1080/01436597.2017.1369037","2017-10-10 4:14:39","1"
"917604328332054528","10.1080/01436597.2017.1369037","2017-10-10 4:14:54",""
"917604359327936512","10.1080/01436597.2017.1369037","2017-10-10 4:15:02","1"
"917604383805919232","10.1080/01436597.2017.1369037","2017-10-10 4:15:08","1"
"917604406454976513","10.1080/01436597.2017.1369037","2017-10-10 4:15:13","1"
"917604448267993088","10.1080/01436597.2017.1369037","2017-10-10 4:15:23","1"
"917604529255931904","10.1080/01436597.2017.1369037","2017-10-10 4:15:42","1"
"917604779693617152","10.1080/01436597.2017.1369037","2017-10-10 4:16:42","1"
"917605134737313792","10.1080/01436597.2017.1369037","2017-10-10 4:18:07","1"
"917605204563861504","10.1080/01436597.2017.1369037","2017-10-10 4:18:23","1"
"917605428187590656","10.1080/01436597.2017.1369037","2017-10-10 4:19:17","1"
"917605465609060353","10.1080/01436597.2017.1369037","2017-10-10 4:19:25","1"
"917605953020686336","10.1080/01436597.2017.1369037","2017-10-10 4:21:22","1"
"917606075897180160","10.1080/01436597.2017.1369037","2017-10-10 4:21:51","1"
"917606395133943808","10.1080/01436597.2017.1369037","2017-10-10 4:23:07","1"
"917606430387122176","10.1080/01436597.2017.1369037","2017-10-10 4:23:15","1"
"917606462033092608","10.1080/01436597.2017.1369037","2017-10-10 4:23:23",""
"917606870306525184","10.1080/01436597.2017.1369037","2017-10-10 4:25:00","1"
"917606923431636992","10.1080/01436597.2017.1369037","2017-10-10 4:25:13","1"
"917607036833226752","10.1080/01436597.2017.1369037","2017-10-10 4:25:40","1"
"917607156949454849","10.1080/01436597.2017.1369037","2017-10-10 4:26:09","1"
"917607318040268800","10.1080/01436597.2017.1369037","2017-10-10 4:26:47","1"
"917607371181920256","10.1080/01436597.2017.1369037","2017-10-10 4:27:00","1"
"917607574756786177","10.1080/01436597.2017.1369037","2017-10-10 4:27:48","1"
"917608421209313280","10.1080/01436597.2017.1369037","2017-10-10 4:31:10","1"
"917608540717637632","10.1080/01436597.2017.1369037","2017-10-10 4:31:39","1"
"917608898974142464","10.1080/01436597.2017.1369037","2017-10-10 4:33:04","1"
"917609867824762880","10.1080/01436597.2017.1369037","2017-10-10 4:36:55","1"
"917609953757585409","10.1080/01436597.2017.1369037","2017-10-10 4:37:16","1"
"917610171035258880","10.1080/01436597.2017.1369037","2017-10-10 4:38:07","1"
"917610800151281665","10.1080/01436597.2017.1369037","2017-10-10 4:40:37","1"
"917611454995599361","10.1080/01436597.2017.1369037","2017-10-10 4:43:13","1"
"917611478647177216","10.1080/01436597.2017.1369037","2017-10-10 4:43:19","1"
"917612549238951936","10.1080/01436597.2017.1369037","2017-10-10 4:47:34","1"
"917613125192617984","10.1080/01436597.2017.1369037","2017-10-10 4:49:52","1"
"917614329679228929","10.1080/01436597.2017.1369037","2017-10-10 4:54:39","1"
"917616174363426816","10.1080/01436597.2017.1369037","2017-10-10 5:01:59","1"
"917616620327133184","10.1080/01436597.2017.1369037","2017-10-10 5:03:45","1"
"917616682494869504","10.1080/01436597.2017.1369037","2017-10-10 5:04:00","1"
"917616890922655744","10.1080/01436597.2017.1369037","2017-10-10 5:04:49","1"
"917616927845085184","10.1080/01436597.2017.1369037","2017-10-10 5:04:58","1"
"917617013748649990","10.1080/01436597.2017.1369037","2017-10-10 5:05:19","1"
"917618979090427904","10.1080/01436597.2017.1369037","2017-10-10 5:13:07","1"
"917619342988251136","10.1080/01436597.2017.1369037","2017-10-10 5:14:34","1"
"917619751941271552","10.1080/01436597.2017.1369037","2017-10-10 5:16:12","1"
"917620521294008322","10.1080/01436597.2017.1369037","2017-10-10 5:19:15","1"
"917621798300147712","10.1080/01436597.2017.1369037","2017-10-10 5:24:19","1"
"917624678759436288","10.1080/01436597.2017.1369037","2017-10-10 5:35:46","1"
"917626699134717952","10.1080/01436597.2017.1369037","2017-10-10 5:43:48","1"
"917637142599397376","10.1080/01436597.2017.1369037","2017-10-10 6:25:18","1"
"917642632251179008","10.1080/01436597.2017.1369037","2017-10-10 6:47:07","1"
"917644876631511041","10.1080/01436597.2017.1369037","2017-10-10 6:56:02","1"
"917649923167879168","10.1080/01436597.2017.1369037","2017-10-10 7:16:05","1"
"917657068848295936","10.1080/01436597.2017.1369037","2017-10-10 7:44:29","1"
"917657500857532417","10.1080/01436597.2017.1369037","2017-10-10 7:46:12","1"
"917661806121902081","10.1080/01436597.2017.1369037","2017-10-10 8:03:18","1"
"917674561889587202","10.1080/01436597.2017.1369037","2017-10-10 8:53:59","1"
"917676654545264641","10.1080/01436597.2017.1369037","2017-10-10 9:02:18","1"
"917681424295251968","10.1080/01436597.2017.1369037","2017-10-10 9:21:15","1"
"917687736173293568","10.1080/01436597.2017.1369037","2017-10-10 9:46:20","1"
"917689191508606976","10.1080/01436597.2017.1369037","2017-10-10 9:52:07","1"
"917694041445195776","10.1080/01436597.2017.1369037","2017-10-10 10:11:24","1"
"917702627613380609","10.1080/01436597.2017.1369037","2017-10-10 10:45:31","1"
"917715846109237250","10.1080/01436597.2017.1369037","2017-10-10 11:38:02","1"
"917728456238084096","10.1080/01436597.2017.1369037","2017-10-10 12:28:09","1"
"917732082113167365","10.1080/01436597.2017.1369037","2017-10-10 12:42:33","1"
"917735381918998528","10.1080/01436597.2017.1369037","2017-10-10 12:55:40","1"
"917739924786466816","10.1080/01436597.2017.1369037","2017-10-10 13:13:43","1"
"917744558976360449","10.1080/01436597.2017.1369037","2017-10-10 13:32:08","1"
"917766720684806144","10.1080/01436597.2017.1369037","2017-10-10 15:00:12","1"
"917770101604126722","10.1080/01436597.2017.1369037","2017-10-10 15:13:38","1"
"917775869157847045","10.1080/01436597.2017.1369037","2017-10-10 15:36:33","1"
"917783567563767808","10.1080/01436597.2017.1369037","2017-10-10 16:07:08","1"
"917786041263812609","10.1080/01436597.2017.1369037","2017-10-10 16:16:58","1"
"917790275052933120","10.1080/01436597.2017.1369037","2017-10-10 16:33:47","1"
"917801936237232130","10.1080/01436597.2017.1369037","2017-10-10 17:20:08","1"
"917818585657106432","10.1080/01436597.2017.1369037","2017-10-10 18:26:17","1"
"917834160663703552","10.1080/01436597.2017.1369037","2017-10-10 19:28:11","1"
"917839008243298315","10.1080/01436597.2017.1369037","2017-10-10 19:47:26","1"
"917865126199513089","10.1080/01436597.2017.1369037","2017-10-10 21:31:13","1"
"917877959956094976","10.1080/01436597.2017.1369037","2017-10-10 22:22:13","1"
"917994236347285504","10.1080/01436597.2017.1369037","2017-10-11 6:04:16","1"
"918131990649389056","10.1080/01436597.2017.1369037","2017-10-11 15:11:39","1"
"918132074015371264","10.1080/01436597.2017.1369037","2017-10-11 15:11:59","1"
"918151055329947648","10.1080/01436597.2017.1369037","2017-10-11 16:27:24","1"
"918151177426161664","10.1080/01436597.2017.1369037","2017-10-11 16:27:53","1"
"918151384448552960","10.1080/01436597.2017.1369037","2017-10-11 16:28:43","1"
"918160641302695941","10.1080/01436597.2017.1369037","2017-10-11 17:05:30","1"
"918216557901287425","10.1080/01436597.2017.1369037","2017-10-11 20:47:41","1"
"918247764219322368","10.1080/01436597.2017.1369037","2017-10-11 22:51:41","1"
"918317340034510848","10.1080/01436597.2017.1369037","2017-10-12 3:28:10","1"
"918329123977777152","10.1080/01436597.2017.1369037","2017-10-12 4:14:59","1"
"918422037424730113","10.1080/01436597.2017.1369037","2017-10-12 10:24:11","1"
"918449074843672577","10.1080/01436597.2017.1369037","2017-10-12 12:11:38","1"
"918766835193040896","10.1080/01436597.2017.1369037","2017-10-13 9:14:18",""
"918806048055676928","10.1080/01436597.2017.1369037","2017-10-13 11:50:07","1"
"919612654431408129","10.1080/01436597.2017.1369037","2017-10-15 17:15:17","1"
"919654188929261568","10.1080/01436597.2017.1369037","2017-10-15 20:00:19",""
"920317997734154240","10.1080/01436597.2017.1369037","2017-10-17 15:58:03","1"
"920999921523871744","10.1080/01436597.2017.1369037","2017-10-19 13:07:47","1"
"925202998388842497","10.1080/01436597.2017.1369037","2017-10-31 3:29:18","1"
"926801238217383937","10.1080/01436597.2017.1369037","2017-11-04 13:20:08","1"
"928057703699644416","10.1080/01436597.2017.1369037","2017-11-08 0:32:53","1"
"933032247044857863","10.1080/01436597.2017.1369037","2017-11-21 17:59:57","1"
"935440116188897280","10.1080/01436597.2017.1369037","2017-11-28 9:27:57","1"
"935442476868960256","10.1080/01436597.2017.1369037","2017-11-28 9:37:20",""
"935494167035305984","10.1080/01436597.2017.1369037","2017-11-28 13:02:44","1"
"935500541710553088","10.1080/01436597.2017.1369037","2017-11-28 13:28:04","1"
"942436185678290944","10.1080/01436597.2017.1369037","2017-12-17 16:47:50",""
"942445816580538368","10.1080/01436597.2017.1369037","2017-12-17 17:26:07",""
"942445856309022721","10.1080/01436597.2017.1369037","2017-12-17 17:26:16",""
"942492452946145280","10.1080/01436597.2017.1369037","2017-12-17 20:31:26",""
"946035343089913856","10.1080/01436597.2017.1369037","2017-12-27 15:09:36","1"
"946516362394001408","10.1080/01436597.2017.1369037","2017-12-28 23:01:00","1"
"949641940752109568","10.1080/01436597.2017.1369037","2018-01-06 14:00:56",""
"949643167426580481","10.1080/01436597.2017.1369037","2018-01-06 14:05:49",""
"949779907302871040","10.1080/01436597.2017.1369037","2018-01-06 23:09:10","1"
"950097745787936768","10.1080/01436597.2017.1369037","2018-01-07 20:12:09","1"
"950824345760337921","10.1080/01436597.2017.1369037","2018-01-09 20:19:24","1"
"951410266952097792","10.1080/01436597.2017.1369037","2018-01-11 11:07:38","1"
"953673480578486274","10.1080/01436597.2017.1369037","2018-01-17 17:00:50","1"
"953983448582180865","10.1080/01436597.2017.1369037","2018-01-18 13:32:32","1"
"958378692044042240","10.1080/01436597.2017.1369037","2018-01-30 16:37:40","1"
"970476316918276097","10.1080/01436597.2017.1369037","2018-03-05 1:49:19","1"
"970965443543478273","10.1080/01436597.2017.1369037","2018-03-06 10:12:56","1"
"973315691548786689","10.1080/01436597.2017.1369037","2018-03-12 21:51:58","1"
"973711344317927424","10.1080/01436597.2017.1369037","2018-03-14 0:04:09",""
"973712424674185219","10.1080/01436597.2017.1369037","2018-03-14 0:08:27",""
"975265237036359680","10.1080/01436597.2017.1369037","2018-03-18 6:58:46","1"
"978682857920126976","10.1080/01436597.2017.1369037","2018-03-27 17:19:11","1"
"946075314232463363","10.1080/10548408.2017.1341361","2017-12-27 17:48:26",""
"915609871772352512","10.1159/000087203","2017-10-04 16:09:39","1"
"935897712989532161","10.1007/s11948-015-9713-6","2017-11-29 15:46:17","1"
"935898426411188224","10.1007/s11948-015-9713-6","2017-11-29 15:49:07","1"
"937125468662370305","10.1007/s11948-015-9713-6","2017-12-03 1:04:57","1"
"940093336156643329","10.1007/s11948-015-9713-6","2017-12-11 5:38:12","1"
"940094184962134016","10.1007/s11948-015-9713-6","2017-12-11 5:41:34","1"
"940101921746010112","10.1007/s11948-015-9713-6","2017-12-11 6:12:19","1"
"940102125022875649","10.1007/s11948-015-9713-6","2017-12-11 6:13:07","1"
"940143865293688832","10.1007/s11948-015-9713-6","2017-12-11 8:58:59","1"
"940221691459981313","10.1007/s11948-015-9713-6","2017-12-11 14:08:14","1"
"940223746572419072","10.1007/s11948-015-9713-6","2017-12-11 14:16:24",""
"940224084708855814","10.1007/s11948-015-9713-6","2017-12-11 14:17:44",""
"940349599268601858","10.1007/s11948-015-9713-6","2017-12-11 22:36:29","1"
"938761154603532288","10.5312/wjo.v3.i9.137","2017-12-07 13:24:35","1"
"910532474555342850","10.3389/fphys.2015.00381","2017-09-20 15:53:53",""
"907872449219448832","10.1111/gbb.12373","2017-09-13 7:43:54","1"
"907882024006033408","10.1111/gbb.12373","2017-09-13 8:21:56","1"
"907997644328456192","10.1111/gbb.12373","2017-09-13 16:01:22","1"
"908032328890331137","10.1111/gbb.12373","2017-09-13 18:19:12","1"
"908091300406317056","10.1111/gbb.12373","2017-09-13 22:13:32","1"
"908091746604736512","10.1111/gbb.12373","2017-09-13 22:15:18","1"
"908096870207062016","10.1111/gbb.12373","2017-09-13 22:35:40","1"
"908114316565544960","10.1111/gbb.12373","2017-09-13 23:44:59","1"
"908115809674973184","10.1111/gbb.12373","2017-09-13 23:50:55","1"
"908129267338412033","10.1111/gbb.12373","2017-09-14 0:44:24","1"
"908135826969767937","10.1111/gbb.12373","2017-09-14 1:10:28","1"
"908152959288127488","10.1111/gbb.12373","2017-09-14 2:18:32","1"
"908162952733134848","10.1111/gbb.12373","2017-09-14 2:58:15","1"
"908196635267694592","10.1111/gbb.12373","2017-09-14 5:12:05","1"
"908200071438757889","10.1111/gbb.12373","2017-09-14 5:25:45","1"
"908202752911855616","10.1111/gbb.12373","2017-09-14 5:36:24","1"
"908220451230535682","10.1111/gbb.12373","2017-09-14 6:46:44","1"
"908236345457496064","10.1111/gbb.12373","2017-09-14 7:49:53","1"
"908240058137837574","10.1111/gbb.12373","2017-09-14 8:04:38","1"
"908242761387794432","10.1111/gbb.12373","2017-09-14 8:15:23","1"
"908243348997189632","10.1111/gbb.12373","2017-09-14 8:17:43","1"
"908243349131464704","10.1111/gbb.12373","2017-09-14 8:17:43","1"
"908244088402710528","10.1111/gbb.12373","2017-09-14 8:20:39","1"
"908245547408150528","10.1111/gbb.12373","2017-09-14 8:26:27","1"
"908255631924232193","10.1111/gbb.12373","2017-09-14 9:06:31","1"
"908293101428641792","10.1111/gbb.12373","2017-09-14 11:35:25","1"
"908293773565755393","10.1111/gbb.12373","2017-09-14 11:38:05","1"
"908293856906567681","10.1111/gbb.12373","2017-09-14 11:38:25","1"
"908296185122783233","10.1111/gbb.12373","2017-09-14 11:47:40","1"
"908299928136495105","10.1111/gbb.12373","2017-09-14 12:02:32","1"
"908300480220200960","10.1111/gbb.12373","2017-09-14 12:04:44","1"
"908308059352596480","10.1111/gbb.12373","2017-09-14 12:34:51","1"
"908311484014489601","10.1111/gbb.12373","2017-09-14 12:48:28",""
"908360421618438145","10.1111/gbb.12373","2017-09-14 16:02:55","1"
"908367543278202883","10.1111/gbb.12373","2017-09-14 16:31:13","1"
"908398376080863233","10.1111/gbb.12373","2017-09-14 18:33:44","1"
"908400117136465920","10.1111/gbb.12373","2017-09-14 18:40:39","1"
"908438331356336132","10.1111/gbb.12373","2017-09-14 21:12:30","1"
"908462163181924353","10.1111/gbb.12373","2017-09-14 22:47:12","1"
"908463256074952705","10.1111/gbb.12373","2017-09-14 22:51:33","1"
"908494075732643840","10.1111/gbb.12373","2017-09-15 0:54:01","1"
"908746503182839808","10.1111/gbb.12373","2017-09-15 17:37:04","1"
"908850459934371840","10.1111/gbb.12373","2017-09-16 0:30:09","1"
"909258865912438784","10.1111/gbb.12373","2017-09-17 3:33:01","1"
"914633895706021889","10.1111/gbb.12373","2017-10-01 23:31:28","1"
"914640685298458624","10.1111/gbb.12373","2017-10-01 23:58:27","1"
"914641677331116036","10.1111/gbb.12373","2017-10-02 0:02:23","1"
"914641849922580480","10.1111/gbb.12373","2017-10-02 0:03:04","1"
"914642556763480064","10.1111/gbb.12373","2017-10-02 0:05:53","1"
"914642863077642241","10.1111/gbb.12373","2017-10-02 0:07:06","1"
"914643750797893632","10.1111/gbb.12373","2017-10-02 0:10:38","1"
"914688586674343941","10.1111/gbb.12373","2017-10-02 3:08:47","1"
"914722078225465345","10.1111/gbb.12373","2017-10-02 5:21:52","1"
"914732488534183937","10.1111/gbb.12373","2017-10-02 6:03:14","1"
"914738795861483520","10.1111/gbb.12373","2017-10-02 6:28:18","1"
"914742466892505088","10.1111/gbb.12373","2017-10-02 6:42:53","1"
"914744467290238977","10.1111/gbb.12373","2017-10-02 6:50:50","1"
"914745330851250181","10.1111/gbb.12373","2017-10-02 6:54:16","1"
"914745422673072128","10.1111/gbb.12373","2017-10-02 6:54:38","1"
"914746702703333376","10.1111/gbb.12373","2017-10-02 6:59:43","1"
"914746954629865472","10.1111/gbb.12373","2017-10-02 7:00:43","1"
"914747593552535552","10.1111/gbb.12373","2017-10-02 7:03:16","1"
"914750383163166721","10.1111/gbb.12373","2017-10-02 7:14:21","1"
"914752356306313218","10.1111/gbb.12373","2017-10-02 7:22:11","1"
"914752596304367616","10.1111/gbb.12373","2017-10-02 7:23:08","1"
"914753514416377856","10.1111/gbb.12373","2017-10-02 7:26:47","1"
"914754428888059904","10.1111/gbb.12373","2017-10-02 7:30:25","1"
"914754737148497920","10.1111/gbb.12373","2017-10-02 7:31:39","1"
"914755212132438017","10.1111/gbb.12373","2017-10-02 7:33:32","1"
"914755446543708160","10.1111/gbb.12373","2017-10-02 7:34:28","1"
"914756717082275842","10.1111/gbb.12373","2017-10-02 7:39:31","1"
"914757182591250432","10.1111/gbb.12373","2017-10-02 7:41:22","1"
"914757210340757504","10.1111/gbb.12373","2017-10-02 7:41:28","1"
"914758261500518402","10.1111/gbb.12373","2017-10-02 7:45:39","1"
"914758613079429121","10.1111/gbb.12373","2017-10-02 7:47:03","1"
"914759146506997766","10.1111/gbb.12373","2017-10-02 7:49:10","1"
"914759545087578112","10.1111/gbb.12373","2017-10-02 7:50:45","1"
"914761309241167872","10.1111/gbb.12373","2017-10-02 7:57:46","1"
"914761710984159232","10.1111/gbb.12373","2017-10-02 7:59:22","1"
"914762764572352514","10.1111/gbb.12373","2017-10-02 8:03:33","1"
"914766338584956928","10.1111/gbb.12373","2017-10-02 8:17:45","1"
"914766480511787008","10.1111/gbb.12373","2017-10-02 8:18:19","1"
"914769652018024448","10.1111/gbb.12373","2017-10-02 8:30:55","1"
"914771319748743168","10.1111/gbb.12373","2017-10-02 8:37:32","1"
"914771952773980160","10.1111/gbb.12373","2017-10-02 8:40:03","1"
"914772488034320385","10.1111/gbb.12373","2017-10-02 8:42:11","1"
"914773331815133184","10.1111/gbb.12373","2017-10-02 8:45:32","1"
"914775621192028161","10.1111/gbb.12373","2017-10-02 8:54:38","1"
"914776627007180805","10.1111/gbb.12373","2017-10-02 8:58:38","1"
"914782363413921792","10.1111/gbb.12373","2017-10-02 9:21:25","1"
"914784592225341440","10.1111/gbb.12373","2017-10-02 9:30:17","1"
"914788487404146688","10.1111/gbb.12373","2017-10-02 9:45:46","1"
"914794829330223104","10.1111/gbb.12373","2017-10-02 10:10:58","1"
"914802161841778688","10.1111/gbb.12373","2017-10-02 10:40:06","1"
"914804470353154048","10.1111/gbb.12373","2017-10-02 10:49:16","1"
"914805466231922688","10.1111/gbb.12373","2017-10-02 10:53:14","1"
"914808047058513920","10.1111/gbb.12373","2017-10-02 11:03:29","1"
"914811278962626560","10.1111/gbb.12373","2017-10-02 11:16:19","1"
"914811506507882496","10.1111/gbb.12373","2017-10-02 11:17:14","1"
"914816782606700545","10.1111/gbb.12373","2017-10-02 11:38:12","1"
"914825849706250240","10.1111/gbb.12373","2017-10-02 12:14:13","1"
"914828442281086976","10.1111/gbb.12373","2017-10-02 12:24:31","1"
"914839941208842242","10.1111/gbb.12373","2017-10-02 13:10:13","1"
"914840404671025153","10.1111/gbb.12373","2017-10-02 13:12:04","1"
"914840618219786241","10.1111/gbb.12373","2017-10-02 13:12:54","1"
"914841138145742848","10.1111/gbb.12373","2017-10-02 13:14:58","1"
"914848370912632832","10.1111/gbb.12373","2017-10-02 13:43:43","1"
"914856335195492352","10.1111/gbb.12373","2017-10-02 14:15:22","1"
"914857711023484928","10.1111/gbb.12373","2017-10-02 14:20:50","1"
"914858205305622528","10.1111/gbb.12373","2017-10-02 14:22:48","1"
"914863407718817793","10.1111/gbb.12373","2017-10-02 14:43:28","1"
"914863611742273537","10.1111/gbb.12373","2017-10-02 14:44:17","1"
"914865410578804737","10.1111/gbb.12373","2017-10-02 14:51:25","1"
"914865949429436417","10.1111/gbb.12373","2017-10-02 14:53:34","1"
"914866170754367488","10.1111/gbb.12373","2017-10-02 14:54:27","1"
"914869361021734912","10.1111/gbb.12373","2017-10-02 15:07:07","1"
"914876134600396800","10.1111/gbb.12373","2017-10-02 15:34:02","1"
"914879787356819456","10.1111/gbb.12373","2017-10-02 15:48:33","1"
"914888463849283589","10.1111/gbb.12373","2017-10-02 16:23:02","1"
"914893631219224576","10.1111/gbb.12373","2017-10-02 16:43:34","1"
"914895061736927232","10.1111/gbb.12373","2017-10-02 16:49:15","1"
"914895446203658240","10.1111/gbb.12373","2017-10-02 16:50:46","1"
"914901821138796545","10.1111/gbb.12373","2017-10-02 17:16:06","1"
"914917319889047552","10.1111/gbb.12373","2017-10-02 18:17:42","1"
"914920356296761345","10.1111/gbb.12373","2017-10-02 18:29:45","1"
"914925063589318656","10.1111/gbb.12373","2017-10-02 18:48:28","1"
"914930127997370368","10.1111/gbb.12373","2017-10-02 19:08:35","1"
"914934436516446208","10.1111/gbb.12373","2017-10-02 19:25:42","1"
"914935310202441729","10.1111/gbb.12373","2017-10-02 19:29:11","1"
"914942238177841152","10.1111/gbb.12373","2017-10-02 19:56:43","1"
"914943027260612609","10.1111/gbb.12373","2017-10-02 19:59:51","1"
"914943302843158533","10.1111/gbb.12373","2017-10-02 20:00:56","1"
"914945391195492352","10.1111/gbb.12373","2017-10-02 20:09:14","1"
"914948633887461377","10.1111/gbb.12373","2017-10-02 20:22:07","1"
"914957521579794432","10.1111/gbb.12373","2017-10-02 20:57:26","1"
"914959781571555328","10.1111/gbb.12373","2017-10-02 21:06:25","1"
"914961020694728704","10.1111/gbb.12373","2017-10-02 21:11:21","1"
"914961556605194242","10.1111/gbb.12373","2017-10-02 21:13:28","1"
"914965613973516294","10.1111/gbb.12373","2017-10-02 21:29:36","1"
"914981860337487875","10.1111/gbb.12373","2017-10-02 22:34:09","1"
"914991068847984643","10.1111/gbb.12373","2017-10-02 23:10:45","1"
"914991310880288769","10.1111/gbb.12373","2017-10-02 23:11:42","1"
"914991680415297537","10.1111/gbb.12373","2017-10-02 23:13:10","1"
"914991746718744576","10.1111/gbb.12373","2017-10-02 23:13:26","1"
"914994036850774016","10.1111/gbb.12373","2017-10-02 23:22:32","1"
"914998730159480832","10.1111/gbb.12373","2017-10-02 23:41:11","1"
"914999943240179712","10.1111/gbb.12373","2017-10-02 23:46:01","1"
"915002000000000000","10.1111/gbb.12373","2017-10-02 23:53:28","1"
"915005223772532737","10.1111/gbb.12373","2017-10-03 0:06:59","1"
"915009607969366016","10.1111/gbb.12373","2017-10-03 0:24:25","1"
"915018198923333633","10.1111/gbb.12373","2017-10-03 0:58:33","1"
"915024494955319301","10.1111/gbb.12373","2017-10-03 1:23:34","1"
"915024716787847168","10.1111/gbb.12373","2017-10-03 1:24:27","1"
"915038807417692160","10.1111/gbb.12373","2017-10-03 2:20:26","1"
"915041816650514432","10.1111/gbb.12373","2017-10-03 2:32:24","1"
"915042523663527936","10.1111/gbb.12373","2017-10-03 2:35:12","1"
"915044959568498689","10.1111/gbb.12373","2017-10-03 2:44:53","1"
"915045144373710848","10.1111/gbb.12373","2017-10-03 2:45:37","1"
"915047575274668032","10.1111/gbb.12373","2017-10-03 2:55:17","1"
"915048275417243648","10.1111/gbb.12373","2017-10-03 2:58:04","1"
"915048507819610113","10.1111/gbb.12373","2017-10-03 2:58:59","1"
"915048961542688768","10.1111/gbb.12373","2017-10-03 3:00:47","1"
"915049326203756544","10.1111/gbb.12373","2017-10-03 3:02:14","1"
"915049467463766016","10.1111/gbb.12373","2017-10-03 3:02:48","1"
"915050061196697600","10.1111/gbb.12373","2017-10-03 3:05:10","1"
"915051098414751744","10.1111/gbb.12373","2017-10-03 3:09:17","1"
"915051743787888640","10.1111/gbb.12373","2017-10-03 3:11:51","1"
"915051931113897984","10.1111/gbb.12373","2017-10-03 3:12:35","1"
"915053398281654272","10.1111/gbb.12373","2017-10-03 3:18:25","1"
"915054583168221184","10.1111/gbb.12373","2017-10-03 3:23:08","1"
"915056348416557057","10.1111/gbb.12373","2017-10-03 3:30:09","1"
"915060385018974208","10.1111/gbb.12373","2017-10-03 3:46:11","1"
"915061502008213504","10.1111/gbb.12373","2017-10-03 3:50:37","1"
"915061916220960768","10.1111/gbb.12373","2017-10-03 3:52:16","1"
"915070070312681472","10.1111/gbb.12373","2017-10-03 4:24:40","1"
"915072093871529984","10.1111/gbb.12373","2017-10-03 4:32:43","1"
"915078710180536321","10.1111/gbb.12373","2017-10-03 4:59:00","1"
"915094520966115328","10.1111/gbb.12373","2017-10-03 6:01:50","1"
"915095494296326144","10.1111/gbb.12373","2017-10-03 6:05:42","1"
"915096848938844162","10.1111/gbb.12373","2017-10-03 6:11:05","1"
"915097262283526144","10.1111/gbb.12373","2017-10-03 6:12:43","1"
"915099025711362049","10.1111/gbb.12373","2017-10-03 6:19:44","1"
"915107628824580096","10.1111/gbb.12373","2017-10-03 6:53:55","1"
"915116070939262976","10.1111/gbb.12373","2017-10-03 7:27:28","1"
"915134203095912448","10.1111/gbb.12373","2017-10-03 8:39:31","1"
"915139509204996096","10.1111/gbb.12373","2017-10-03 9:00:36","1"
"915149252283846656","10.1111/gbb.12373","2017-10-03 9:39:19","1"
"915149578894266370","10.1111/gbb.12373","2017-10-03 9:40:36","1"
"915150045137260544","10.1111/gbb.12373","2017-10-03 9:42:28","1"
"915150369122078720","10.1111/gbb.12373","2017-10-03 9:43:45","1"
"915150468225146880","10.1111/gbb.12373","2017-10-03 9:44:08","1"
"915151963452592128","10.1111/gbb.12373","2017-10-03 9:50:05","1"
"915154144851316738","10.1111/gbb.12373","2017-10-03 9:58:45","1"
"915157395348819968","10.1111/gbb.12373","2017-10-03 10:11:40","1"
"915158633482252288","10.1111/gbb.12373","2017-10-03 10:16:35","1"
