"tid","meet_heuristic","three_labels","fourth_label","majority_vote"
"600598075724410880","0","","",""
"601175888206561280","0","","",""
"692607974976540672","0","","",""
"741218661042688001","0","","",""
"741218758270853121","0","","",""
"741221890547679232","0","","",""
"741238641327017985","0","","",""
"741219077922885632","0","","",""
"741263067133186048","0","","",""
"741312648118206468","0","","",""
"710393752427307008","0","","",""
"710496024335265793","0","","",""
"741221890547679232","0","","",""
"741238641327017985","0","","",""
"741219752480280576","0","","",""
"741221187930447872","0","","",""
"741221397024890880","0","","",""
"741236632301490176","0","","",""
"741263067133186048","0","","",""
"741272999236624385","0","","",""
"741303654045605890","0","","",""
"430605471456968704","0","","",""
"740981650629263360","0","","",""
"741123557736992768","0","","",""
"741202375684325376","0","","",""
"741238641327017985","0","","",""
"742418480499068929","0","","",""
"742565374638493700","0","","",""
"385493034172833792","0","","",""
"385451318154113024","0","","",""
"385521888631349249","0","","",""
"393279192948699136","0","","",""
"385580990858424320","0","","",""
"385702358560157696","0","","",""
"385702539876139008","0","","",""
"385859354601484288","0","","",""
"385868213747068928","0","","",""
"385909734710059009","0","","",""
"386132932512845824","0","","",""
"386406337552195584","0","","",""
"387005130853212160","0","","",""
"387939532949037056","0","","",""
"393199578969030656","0","","",""
"393281979065446401","0","","",""
"408905919431327744","0","","",""
"385740243569111040","0","","",""
"385793747310485505","0","","",""
"386206358959165440","0","","",""
"386206608571002880","0","","",""
"386206607857971200","0","","",""
"386219489173327872","0","","",""
"386254787609522176","0","","",""
"387174240450928641","0","","",""
"395398505197359104","0","","",""
"386074248202055680","0","","",""
"393168211060875264","0","","",""
"385791417273942016","0","","",""
"385725310563803136","0","","",""
"385686976415801344","0","","",""
"393224741563006978","0","","",""
"386585361486327809","0","","",""
"393296981725966338","0","","",""
"225211406637731840","0","","",""
"441008453302362112","0","","",""
"440985517597814784","0","","",""
"443020638585102336","0","","",""
"445823540143849472","0","","",""
"443801372509896705","0","","",""
"443570964027441152","0","","",""
"452921308037124096","0","","",""
"442037861148549120","0","","",""
"442094238717575168","0","","",""
"442112611224518656","0","","",""
"457237249940148226","0","","",""
"468748287655563264","0","","",""
"486772503046406144","0","","",""
"441651304562446336","0","","",""
"441921834985218050","0","","",""
"442034106461741056","0","","",""
"443728133511196672","0","","",""
"443779997162291200","0","","",""
"485373849265926144","0","","",""
"441245806092640257","0","","",""
"441725113210138624","0","","",""
"449050770223427584","0","","",""
"441114296274395136","0","","",""
"445823124194721792","0","","",""
"449524197157765122","0","","",""
"440967634842959874","0","","",""
"441265497925902336","0","","",""
"440967911646040066","0","","",""
"443735679789711360","0","","",""
"154688123379515392","0","","",""
"602781803003322370","0","","",""
"590526402069340161","0","","",""
"591171475140435968","0","","",""
"730326332840677376","0","","",""
"719610865566154752","0","","",""
"719898677997920256","0","","",""
"719969998677090305","0","","",""
"720235117160083456","0","","",""
"722160123649646597","0","","",""
"728275986605867009","0","","",""
"531847994350784512","0","","",""
"159256884375859202","0","","",""
"265289139719647232","0","","",""
"210278820098478080","0","","",""
"501921228425146368","0","","",""
"499141389209595905","0","","",""
"499148312231280641","0","","",""
"528630153145237505","0","","",""
"534775702281662464","0","","",""
"501933293143465984","0","","",""
"501933283802763265","0","","",""
"549887021431279616","0","","",""
"549911433962475520","0","","",""
"549889279489343490","0","","",""
"684456595321831424","0","","",""
"678575882823270400","0","","",""
"733946131596468225","0","","",""
"259053668622553088","0","","",""
"145023983669088256","0","","",""
"163377671974293504","0","","",""
"145036024886730752","0","","",""
"157020147863912448","0","","",""
"187890564061081602","0","","",""
"156804216973824000","0","","",""
"144176342777331712","0","","",""
"144175098767753216","0","","",""
"146969320034017280","0","","",""
"147466145555939329","0","","",""
"152316674819887105","0","","",""
"153504435014877184","0","","",""
"156857246603673600","0","","",""
"157041364259962880","0","","",""
"157084174489108480","0","","",""
"600200674916306944","0","","",""
"436286337184833536","0","","",""
"714828780259434499","0","","",""
"714838471806959618","0","","",""
"196716577197010944","0","","",""
"294783685331410944","0","","",""
"520898748738576385","0","","",""
"476025051746033665","0","","",""
"474084435064016896","0","","",""
"240428286692454400","0","","",""
"250511281839288320","0","","",""
"716240555659776002","0","","",""
"585910226198626304","0","","",""
"249216622399741952","0","","",""
"248911511186186240","0","","",""
"250372808247496704","0","","",""
"688034788360359940","0","","",""
"515455699711578114","0","","",""
"642645850464763904","0","","",""
"378307127342690304","0","","",""
"415935667836047361","0","","",""
"469011652437082112","0","","",""
"506452758329700353","0","","",""
"378309825152569344","0","","",""
"379030647853293569","0","","",""
"704046138802962432","0","","",""
"704046208956964864","0","","",""
"697012979502419968","0","","",""
"697025195651895296","0","","",""
"697029971554881537","0","","",""
"697095650232500224","0","","",""
"697375827416256512","0","","",""
"697841366227886080","0","","",""
"699304762668404739","0","","",""
"700694199113379842","0","","",""
"716263451849412608","0","","",""
"712513827565387776","0","","",""
"636914873671094272","0","","",""
"560619134862368768","0","","",""
"560658664181481473","0","","",""
"570096672728084481","0","","",""
"570205519882948608","0","","",""
"647904873330135040","0","","",""
"657379766081732609","0","","",""
"704363608440905728","0","","",""
"707009194348711936","0","","",""
"665441072395526144","0","","",""
"660865235763503105","0","","",""
"661116584153489408","0","","",""
"661270410261041152","0","","",""
"661558971031908352","0","","",""
"661574467051761665","0","","",""
"666605413945712640","0","","",""
"669546099695161348","0","","",""
"655183126902104064","0","","",""
"337585722628374529","0","","",""
"271024136107745281","0","","",""
"616294215174238209","0","","",""
"555907818453098497","0","","",""
"555511439436566528","0","","",""
"557628565769183233","0","","",""
"557038790162669568","0","","",""
"558670521941127168","0","","",""
"559110254915760128","0","","",""
"598287703306711040","0","","",""
"613040342170910721","0","","",""
"613041408946098176","0","","",""
"689741685568438272","0","","",""
"469668600626692096","0","","",""
"476701335761346562","0","","",""
"426104559140749313","0","","",""
"517966713355522048","0","","",""
"518279966610702336","0","","",""
"502535882155376640","0","","",""
"502938567128010752","0","","",""
"507166315778285568","0","","",""
"511252773909057536","0","","",""
"513245683373989888","0","","",""
"517932959299801088","0","","",""
"524278183735353344","0","","",""
"526818651970998272","0","","",""
"502215041433600001","0","","",""
"502215262976753664","0","","",""
"503211378661146624","0","","",""
"517783072528683008","0","","",""
"518094577631502336","0","","",""
"518823240605892608","0","","",""
"233110366165561344","0","","",""
"264294821282324480","0","","",""
"339824357901750272","0","","",""
"224844630448017408","0","","",""
"253109972467060738","0","","",""
"250657022163439616","0","","",""
"224906273248919552","0","","",""
"251018343094579200","0","","",""
"256360040129257472","0","","",""
"693760263909163008","0","","",""
"646476740705976320","0","","",""
"649528437019832320","0","","",""
"590888309691297793","0","","",""
"699537551137361920","0","","",""
"280207083691982849","0","","",""
"643010239457968128","0","","",""
"350193343038365698","0","","",""
"346619533865385984","0","","",""
"347294262179803136","0","","",""
"620996432045084672","0","","",""
"698907017172226048","0","","",""
"701913564022382592","0","","",""
"703499730421059584","0","","",""
"684708222674927616","0","","",""
"704945644465754112","0","","",""
"704976444288540672","0","","",""
"704981819029069824","0","","",""
"704983659615526912","0","","",""
"704991674393608192","0","","",""
"704991959346245632","0","","",""
"705040181322186753","0","","",""
"705043095692320769","0","","",""
"705044258269564928","0","","",""
"705042002845405185","0","","",""
"705042031199051776","0","","",""
"705047795669954560","0","","",""
"705050364479991808","0","","",""
"705064600207659012","0","","",""
"705064670093320193","0","","",""
"705065106875375616","0","","",""
"705067656706043904","0","","",""
"705062514216849408","0","","",""
"705070805101764612","0","","",""
"705065373784117248","0","","",""
"705071449661427714","0","","",""
"705066368924848128","0","","",""
"705074103883927554","0","","",""
"705075993493372928","0","","",""
"705071144244813825","0","","",""
"705079911950716932","0","","",""
"705077203675934721","0","","",""
"705085225827737600","0","","",""
"705081382473564161","0","","",""
"705082778573017089","0","","",""
"705083180164976641","0","","",""
"705087174266454016","0","","",""
"705095128592023552","0","","",""
"705096424376147968","0","","",""
"705091100705431553","0","","",""
"705095376374730752","0","","",""
"705103358693122049","0","","",""
"705103648905367553","0","","",""
"705105666566983680","0","","",""
"705108279702261760","0","","",""
"705100974956920833","0","","",""
"705110400468004864","0","","",""
"705105770887512064","0","","",""
"705113306743361541","0","","",""
"705107080517181441","0","","",""
"705115655079464961","0","","",""
"705115679431790593","0","","",""
"705115832209158144","0","","",""
"705110188534185985","0","","",""
"705117076252299264","0","","",""
"705118102367952896","0","","",""
"705119056542744581","0","","",""
"705113498997514240","0","","",""
"705120521705299968","0","","",""
"705122806510575616","0","","",""
"705118093111115780","0","","",""
"705124831323410433","0","","",""
"705124882934161408","0","","",""
"705120329320927234","0","","",""
"705122689481101314","0","","",""
"705128698962427906","0","","",""
"705129183236722689","0","","",""
"705125342852358145","0","","",""
"705126837215760392","0","","",""
"705128496712945665","0","","",""
"705128735738085376","0","","",""
"705129740395548674","0","","",""
"705135990470344704","0","","",""
"705137844952686592","0","","",""
"705142805958692866","0","","",""
"705143090672177153","0","","",""
"705137405309878272","0","","",""
"705145108975456257","0","","",""
"705146342398685186","0","","",""
"705141237167300608","0","","",""
"705149673959350273","0","","",""
"705144505612242945","0","","",""
"705144627540664320","0","","",""
"705145943457406976","0","","",""
"705146050340790272","0","","",""
"705146585555070976","0","","",""
"705148281253437442","0","","",""
"705148363122077696","0","","",""
"705149597572681728","0","","",""
"705157052096577536","0","","",""
"705158912975048704","0","","",""
"705159437271633920","0","","",""
"705159441696624642","0","","",""
"705161987643285505","0","","",""
"705152106596990976","0","","",""
"705163838283505664","0","","",""
"705155635541876736","0","","",""
"705164946661888000","0","","",""
"705158721937219589","0","","",""
"705167633151209472","0","","",""
"705168166385651712","0","","",""
"705160454197243904","0","","",""
"705170039431942144","0","","",""
"705170337684721665","0","","",""
"705170872038854656","0","","",""
"705168412629200896","0","","",""
"705174647411572737","0","","",""
"705174810603581440","0","","",""
"705169615035502593","0","","",""
"705178692931162112","0","","",""
"705178854881665026","0","","",""
"705176803107799040","0","","",""
"705180285957066752","0","","",""
"705181722384736257","0","","",""
"705181842798809088","0","","",""
"705187963563614208","0","","",""
"705190807591116800","0","","",""
"705192936322048001","0","","",""
"705194253211684864","0","","",""
"705195612833255424","0","","",""
"705199464269672448","0","","",""
"705207573088063488","0","","",""
"705207895751843840","0","","",""
"705209181884833793","0","","",""
"705209587654234112","0","","",""
"705212739136970753","0","","",""
"705220047480844288","0","","",""
"705220684503392256","0","","",""
"705221493505056773","0","","",""
"705223580653584384","0","","",""
"705232840888287232","0","","",""
"705246366386298880","0","","",""
"705248264979816448","0","","",""
"705248499101618176","0","","",""
"705249645539229696","0","","",""
"705249660487626752","0","","",""
"705263177697603584","0","","",""
"705279892036952064","0","","",""
"705280007728455680","0","","",""
"705280992366325760","0","","",""
"705281760893018112","0","","",""
"705282517939650560","0","","",""
"705284372488953856","0","","",""
"705294836933529601","0","","",""
"705295617736708096","0","","",""
"705294180122230784","0","","",""
"705296274237595648","0","","",""
"705297842580168704","0","","",""
"705303358790344704","0","","",""
"705305121308205056","0","","",""
"705306455725973504","0","","",""
"705307503538675713","0","","",""
"705310760839151616","0","","",""
"705311360410918912","0","","",""
"705309038058332160","0","","",""
"705309702477971456","0","","",""
"705310647320485888","0","","",""
"705315006364196868","0","","",""
"705314342556794881","0","","",""
"705314467031162880","0","","",""
"705314518272970752","0","","",""
"705314685315391488","0","","",""
"705315902347223040","0","","",""
"705319756040003585","0","","",""
"705320198811865089","0","","",""
"705321003635904512","0","","",""
"705319184192950273","0","","",""
"705322757068877824","0","","",""
"705323945210339328","0","","",""
"705325462550085632","0","","",""
"705325828763213824","0","","",""
"705324212798492672","0","","",""
"705328781683269632","0","","",""
"705325933859831808","0","","",""
"705325946841096192","0","","",""
"705326247807688704","0","","",""
"705330273899180032","0","","",""
"705331558580948992","0","","",""
"705328759315042304","0","","",""
"705328900977647616","0","","",""
"705329804678135808","0","","",""
"705330045267681280","0","","",""
"705333573944008704","0","","",""
"705333579870576640","0","","",""
"705334294072393728","0","","",""
"705334599380045824","0","","",""
"705332382442917888","0","","",""
"705335152302542849","0","","",""
"705333312735322112","0","","",""
"705336825435525120","0","","",""
"705335107985522688","0","","",""
"705335930085703680","0","","",""
"705338400816111616","0","","",""
"705339226141941762","0","","",""
"705339517532823552","0","","",""
"705341791004991489","0","","",""
"705343019264974848","0","","",""
"705343605792227328","0","","",""
"705343911036887040","0","","",""
"705344331440381952","0","","",""
"705341045127585793","0","","",""
"705341457901588480","0","","",""
"705341852636082176","0","","",""
"705341939848237056","0","","",""
"705345399134003200","0","","",""
"705344403406192640","0","","",""
"705344762681933826","0","","",""
"705348026215301120","0","","",""
"705346580765921280","0","","",""
"705350647177224192","0","","",""
"705352390640345088","0","","",""
"705356720382541824","0","","",""
"705358807749234688","0","","",""
"705360431951564800","0","","",""
"705360613984309248","0","","",""
"705361034488516608","0","","",""
"705361173240270848","0","","",""
"705362246877253632","0","","",""
"705362349616734209","0","","",""
"705362778853343232","0","","",""
"705363243385167872","0","","",""
"705363270883020800","0","","",""
"705364514896781312","0","","",""
"705364513688784897","0","","",""
"705365305934159874","0","","",""
"705365355515015168","0","","",""
"705365521563303937","0","","",""
"705366649474564096","0","","",""
"705367661245538305","0","","",""
"705368330211893248","0","","",""
"705369177033412608","0","","",""
"705369202258001920","0","","",""
"705370090871595008","0","","",""
"705370320375566336","0","","",""
"705370944127279105","0","","",""
"705370963068784641","0","","",""
"705370708738703361","0","","",""
"705371659147022336","0","","",""
"705372270517157888","0","","",""
"705372714333175808","0","","",""
"705372916351901696","0","","",""
"705373335379709952","0","","",""
"705373538774024192","0","","",""
"705374258743156736","0","","",""
"705375153648173056","0","","",""
"705376769046659072","0","","",""
"705377694343626752","0","","",""
"705378107918782468","0","","",""
"705380088519499776","0","","",""
"705381030321102849","0","","",""
"705382619387731968","0","","",""
"705383289666846720","0","","",""
"705382907133747200","0","","",""
"705384531537346561","0","","",""
"705385071146979328","0","","",""
"705386542345428992","0","","",""
"705386157211840513","0","","",""
"705387952956796928","0","","",""
"705388279651287040","0","","",""
"705389983671177216","0","","",""
"705387828100919298","0","","",""
"705388406424117248","0","","",""
"705392258204438529","0","","",""
"705392530624520192","0","","",""
"705391027708887040","0","","",""
"705393116841426945","0","","",""
"705392100217454592","0","","",""
"705392462345478146","0","","",""
"705395060544815104","0","","",""
"705393412254670848","0","","",""
"705397770581118976","0","","",""
"705396562973876224","0","","",""
"705397041174712320","0","","",""
"705397393966145536","0","","",""
"705402692647194624","0","","",""
"705407230619881472","0","","",""
"705407475604811776","0","","",""
"705408803827744768","0","","",""
"705406352370343937","0","","",""
"705406650585391104","0","","",""
"705406927719821313","0","","",""
"705411660844904448","0","","",""
"705412093701390336","0","","",""
"705412594471936001","0","","",""
"705408010416422912","0","","",""
"705408178503028736","0","","",""
"705414191285465089","0","","",""
"705409164705665024","0","","",""
"705415190947430400","0","","",""
"705416443735764993","0","","",""
"705412341740015616","0","","",""
"705412596069863424","0","","",""
"705421989851213824","0","","",""
"705416952777314304","0","","",""
"705425375506075653","0","","",""
"705420338193113088","0","","",""
"705422322165948417","0","","",""
"705423265502777344","0","","",""
"705424642459234304","0","","",""
"705430586425380864","0","","",""
"705430665081331713","0","","",""
"705436090065403906","0","","",""
"705434413736321024","0","","",""
"705435254622953472","0","","",""
"705435260679544834","0","","",""
"705435395060699136","0","","",""
"705439649267900417","0","","",""
"705436539895984128","0","","",""
"705441075033276416","0","","",""
"705441116531793920","0","","",""
"705438724117684225","0","","",""
"705444598177525760","0","","",""
"705442439226482689","0","","",""
"705447361141673984","0","","",""
"705447770044375041","0","","",""
"705451417641725952","0","","",""
"705453067077087232","0","","",""
"705451737725935617","0","","",""
"705451957629100032","0","","",""
"705452607486205952","0","","",""
"705454911102676992","0","","",""
"705455464507711488","0","","",""
"705459758430552065","0","","",""
"705462812819243008","0","","",""
"705464222814224384","0","","",""
"705460787448553472","0","","",""
"705462847388561408","0","","",""
"705463607975403523","0","","",""
"705465062849454081","0","","",""
"705472136027181056","0","","",""
"705472396564807681","0","","",""
"705480363477303296","0","","",""
"705480348415762432","0","","",""
"705484408090816512","0","","",""
"705484772718542848","0","","",""
"705482051944714240","0","","",""
"705486758495043586","0","","",""
"705483624842457088","0","","",""
"705484145338634241","0","","",""
"705488599983091712","0","","",""
"705488663514374144","0","","",""
"705489111138697216","0","","",""
"705491072416407553","0","","",""
"705490799069425664","0","","",""
"705492839074041857","0","","",""
"705493412376678405","0","","",""
"705494960443891712","0","","",""
"705495958646206464","0","","",""
"705497443035697152","0","","",""
"705499708773539844","0","","",""
"705500162878283780","0","","",""
"705500524829872129","0","","",""
"705500537710624769","0","","",""
"705501839056363522","0","","",""
"705502635898572801","0","","",""
"705502810805297154","0","","",""
"705502923107635200","0","","",""
"705504818572480514","0","","",""
"705507867244290049","0","","",""
"705507951079854080","0","","",""
"705508270618710016","0","","",""
"705508850238169088","0","","",""
"705510918432628736","0","","",""
"705511584865656832","0","","",""
"705511948197171200","0","","",""
"705512439987699712","0","","",""
"705515776871145472","0","","",""
"705524065843453952","0","","",""
"705526254603247621","0","","",""
"705528646165884929","0","","",""
"705528720526807040","0","","",""
"705530421161947136","0","","",""
"705532533497171971","0","","",""
"705534958350180352","0","","",""
"705535422982721536","0","","",""
"705539827131949057","0","","",""
"646398563522510848","0","","",""
"687233545044004866","0","","",""
"687234405417406465","0","","",""
"687233546042277889","0","","",""
"687234412962959362","0","","",""
"687253529493245952","0","","",""
"655327204675424258","0","","",""
"655336990167011328","0","","",""
"655372470338252800","0","","",""
"655337371592855552","0","","",""
"665486736403763200","0","","",""
"665486857405263872","0","","",""
"665495512070488064","0","","",""
"687250600560427008","0","","",""
"558300755312914432","0","","",""
"558411300204974080","0","","",""
"558428462071828481","0","","",""
"558502652842373120","0","","",""
"558221659190992896","0","","",""
"432068881000038400","0","","",""
"429609231533084674","0","","",""
"429609922209120257","0","","",""
"264658306252034048","0","","",""
"523197511482085377","0","","",""
"661977105501184002","0","","",""
"633910039909011456","0","","",""
"634477780382519296","0","","",""
"636085645853655041","0","","",""
"644317149180362752","0","","",""
"304592480769294336","0","","",""
"686114814087839744","0","","",""
"688922774354575360","0","","",""
"689002755814326272","0","","",""
"689439422450798592","0","","",""
"689852030995800064","0","","",""
"689933681561972736","0","","",""
"689933880418238464","0","","",""
"690052592810991618","0","","",""
"690110649800744960","0","","",""
"690202615616008193","0","","",""
"690243031325368321","0","","",""
"690248700736704512","0","","",""
"691449536741523456","0","","",""
"691606961163493376","0","","",""
"691609481268953088","0","","",""
"692594594354196480","0","","",""
"693900161907580929","0","","",""
"694801727401398272","0","","",""
"696380673943166976","0","","",""
"686623369731559424","0","","",""
"686623392234012672","0","","",""
"347028139416879105","0","","",""
"347028141337882624","0","","",""
"669372392834277376","0","","",""
"359337086706384896","0","","",""
"385489938474487808","0","","",""
"385490178761953281","0","","",""
"661429778516439040","0","","",""
"661434301209255936","0","","",""
"661433458275852288","0","","",""
"661409668800073728","0","","",""
"661679393643864064","0","","",""
"661779715322064896","0","","",""
"661927862384095232","0","","",""
"661943823304642560","0","","",""
"662077998213029888","0","","",""
"663012554969452544","0","","",""
"664230035159666688","0","","",""
"664230112892755968","0","","",""
"667287425891201024","0","","",""
"673780309373149184","0","","",""
"675018210245287936","0","","",""
"675074922713059329","0","","",""
"676451572763729920","0","","",""
"676838152208826372","0","","",""
"678491331539415040","0","","",""
"678672569692725248","0","","",""
"678944370767306753","0","","",""
"682008593055395840","0","","",""
"683475541467488257","0","","",""
"678992131097272320","0","","",""
"691425037962874881","0","","",""
"566558978818048001","0","","",""
"566769131026788352","0","","",""
"113425925667950592","0","","",""
"114508892066693121","0","","",""
"233561973256753152","0","","",""
"88266200827691008","0","","",""
"98178448710832128","0","","",""
"113226812921888768","0","","",""
"126000806678892545","0","","",""
"160404448328425472","0","","",""
"162253160990253057","0","","",""
"163947333334220801","0","","",""
"483381400381308928","0","","",""
"391697320686809088","0","","",""
"685242083951652864","0","","",""
"357149793656647680","0","","",""
"645905328853266434","0","","",""
"645907591420252160","0","","",""
"647428599096569856","0","","",""
"647429317132165120","0","","",""
"602422940282433536","0","","",""
"510461318285889536","0","","",""
"291203968875520000","0","","",""
"395104760153796608","0","","",""
"507897480194056194","0","","",""
"541258432238870528","0","","",""
"540480785737068544","0","","",""
"505381534430683137","0","","",""
"583611049791881216","0","","",""
"506812468543651840","0","","",""
"397414288345681920","0","","",""
"595567199521234944","0","","",""
"324588459983523840","0","","",""
"627438263733653504","0","","",""
"662923938092093441","0","","",""
"658079098451947521","0","","",""
"658976076022984704","0","","",""
"662427435795918848","0","","",""
"276517425535647745","0","","",""
"324959631682179072","0","","",""
"679784713263906817","0","","",""
"650250096525754368","0","","",""
"650262798052651009","0","","",""
"650897632303280128","0","","",""
"650931978171215872","0","","",""
"651148090313863168","0","","",""
"651550862670626816","0","","",""
"651811012753002496","0","","",""
"652033959665225728","0","","",""
"652041105630867456","0","","",""
"652070437065633792","0","","",""
"652153433571495937","0","","",""
"656276023357501440","0","","",""
"664186196143116288","0","","",""
"665041079591309312","0","","",""
"674496459153276928","0","","",""
"428670454723657729","0","","",""
"445774443206283265","0","","",""
"615854836236578816","0","","",""
"615857941892173824","0","","",""
"276029629263933440","0","","",""
"647422109195501569","0","","",""
"492357230654918658","0","","",""
"492365861051592704","0","","",""
"498084643103858688","0","","",""
"492474938704412673","0","","",""
"497720484402700288","0","","",""
"497809571755593729","0","","",""
"599228909230653440","0","","",""
"637174452346744832","0","","",""
"649622002446245891","0","","",""
"511513197267152896","0","","",""
"372732547324968961","0","","",""
"372732545991180289","0","","",""
"372732547845074945","0","","",""
"372732546637123584","0","","",""
"662607124145418240","0","","",""
"580901813823500288","0","","",""
"483453585728880640","0","","",""
"512987053135376384","0","","",""
"543871370140999680","0","","",""
"550094437519355904","0","","",""
"659054595570724864","0","","",""
"596456160271605761","0","","",""
"631917586893017088","0","","",""
"675157861744422915","0","","",""
"515804935439802368","0","","",""
"519499346992463872","0","","",""
"515806519535751169","0","","",""
"535226917683990528","0","","",""
"537175116430331904","0","","",""
"670561948551917570","0","","",""
"671237184796495872","0","","",""
"673659258643357700","0","","",""
"674227470623621120","0","","",""
"651698759626174464","0","","",""
"669910634843082752","0","","",""
"528699190663446528","0","","",""
"640473044901728256","0","","",""
"661997337556848640","0","","",""
"537628601986723841","0","","",""
"653171212202307585","0","","",""
"381371671099084800","0","","",""
"486987954070368256","0","","",""
"488804743485997056","0","","",""
"501689703662252032","0","","",""
"269259885705846784","0","","",""
"326752245003743232","0","","",""
"266174629188612096","0","","",""
"381971470463037440","0","","",""
"375894287763783681","0","","",""
"512917028681056256","0","","",""
"426382799080140801","0","","",""
"656004901852459008","0","","",""
"598202385505234944","0","","",""
"599194037602504705","0","","",""
"420978881781174272","0","","",""
"287307115683536896","0","","",""
"469231709071097856","0","","",""
"641979076979220480","0","","",""
"535416728885686273","0","","",""
"535773643993649152","0","","",""
"591941512407097345","0","","",""
"601174463460311040","0","","",""
"601747972997644290","0","","",""
"601799505785257984","0","","",""
"601823136279957504","0","","",""
"601892916424941568","0","","",""
"602577627422031873","0","","",""
"603552485496778752","0","","",""
"604078696958410752","0","","",""
"652138537194684416","0","","",""
"652144614263025667","0","","",""
"605796666856210433","0","","",""
"579762700311490561","0","","",""
"610896682310504448","0","","",""
"611518122516856832","0","","",""
"557138805116112896","0","","",""
"557136240630194177","0","","",""
"587152784887169024","0","","",""
"636420738422079488","0","","",""
"636424518475624448","0","","",""
"636427819300450304","0","","",""
"636456327678550016","0","","",""
"636578594999955456","0","","",""
"636653720298749953","0","","",""
"636659616303202304","0","","",""
"638075484329218048","0","","",""
"638153609398480896","0","","",""
"638311706817601536","0","","",""
"639428533127876608","0","","",""
"639820509107081216","0","","",""
"640446277566734336","0","","",""
"640649331457060864","0","","",""
"640800312425644032","0","","",""
"640906277338652672","0","","",""
"641154152303828992","0","","",""
"641167014028034048","0","","",""
"641239303742443520","0","","",""
"642307528244752384","0","","",""
"645937296210980864","0","","",""
"645994634955628545","0","","",""
"648914987042406401","0","","",""
"650322047453761536","0","","",""
"651428187935780864","0","","",""
"651552762958770176","0","","",""
"656626595432534016","0","","",""
"658949445741092864","0","","",""
"265731640242876416","0","","",""
"603198956751859712","0","","",""
"527532682863841280","0","","",""
"526032033730928641","0","","",""
"628718344984592388","0","","",""
"638320724814508032","0","","",""
"610568886178705408","0","","",""
"299508950380974080","0","","",""
"299527449908228096","0","","",""
"509389361419280384","0","","",""
"510018530239340544","0","","",""
"299654028596486145","0","","",""
"322692891673767936","0","","",""
"350897315764125697","0","","",""
"433534795852050432","0","","",""
"643699030908780544","0","","",""
"617160834817482752","0","","",""
"357958288811360256","0","","",""
"354253731849715712","0","","",""
"354301820631392256","0","","",""
"354973871516033024","0","","",""
"353054068794593281","0","","",""
"568032336371011585","0","","",""
"568006302158360576","0","","",""
"562095571536605184","0","","",""
"630650386278428672","0","","",""
"631436379268980736","0","","",""
"636692300341620736","0","","",""
"273803854443868161","0","","",""
"622352646171525121","0","","",""
"648120543623774208","0","","",""
"511499029453090816","0","","",""
"550163989569605632","0","","",""
"352272382234337280","0","","",""
"345474107871207424","0","","",""
"346711917705969665","0","","",""
"346556538154020864","0","","",""
"310449372712275968","0","","",""
"449492312469430272","0","","",""
"343030111714566144","0","","",""
"321893361898369025","0","","",""
"326114345161457665","0","","",""
"527047055848378368","0","","",""
"398577684394938368","0","","",""
"398916739993313281","0","","",""
"399794185760276480","0","","",""
"467434890351607811","0","","",""
"631268970885214210","0","","",""
"632267378718588928","0","","",""
"632267540480155648","0","","",""
"632477008807768064","0","","",""
"632572789489319937","0","","",""
"632684302266818560","0","","",""
"632701687724048385","0","","",""
"632701953500286976","0","","",""
"633014592558358528","0","","",""
"633016872364056576","0","","",""
"633071444465872897","0","","",""
"633096300016234496","0","","",""
"633149986281132032","0","","",""
"633258108031234048","0","","",""
"633325559636889600","0","","",""
"633326745429544960","0","","",""
"633372254525493248","0","","",""
"633406882825113600","0","","",""
"633432650452221952","0","","",""
"633499115993722880","0","","",""
"633533194617401344","0","","",""
"633559156901957632","0","","",""
"633637072247500800","0","","",""
"633667546709905408","0","","",""
"633717777182928896","0","","",""
"633776238470021120","0","","",""
"633808985762627584","0","","",""
"633873880868892672","0","","",""
"633991467556556800","0","","",""
"633992098258231298","0","","",""
"634030216889761792","0","","",""
"634031387880779777","0","","",""
"634034394148171776","0","","",""
"634036391513427969","0","","",""
"634055553300361216","0","","",""
"634083052487114752","0","","",""
"634145895248994304","0","","",""
"634189024551391232","0","","",""
"634191609706455040","0","","",""
"634248778640457728","0","","",""
"634369178468810753","0","","",""
"634557879647768576","0","","",""
"634640953194754049","0","","",""
"634678797342666752","0","","",""
"634679219746832384","0","","",""
"634679347622731776","0","","",""
"634754406404202496","0","","",""
"634757214939561985","0","","",""
"635493903811018752","0","","",""
"635627167079116801","0","","",""
"635629031224942592","0","","",""
"635909093794934785","0","","",""
"636209317474078720","0","","",""
"636210816920985600","0","","",""
"636245876135055361","0","","",""
"636367020032823296","0","","",""
"636472592224784384","0","","",""
"636668748955578369","0","","",""
"637206266629242880","0","","",""
"637325515263598592","0","","",""
"637422878330216449","0","","",""
"638086515516669953","0","","",""
"638134311686938625","0","","",""
"638139587932590081","0","","",""
"638771381690322944","0","","",""
"638831830561525760","0","","",""
"535779980085456896","0","","",""
"610749678276075521","0","","",""
"610752467999944705","0","","",""
"610858150258937856","0","","",""
"481452356500852736","0","","",""
"624394751098290176","0","","",""
"537175617825800192","0","","",""
"571027414157021184","0","","",""
"576787952442982401","0","","",""
"576796256707735552","0","","",""
"582436138549440512","0","","",""
"583968876628684801","0","","",""
"610453247455850496","0","","",""
"576403865668620289","0","","",""
"496714860521353217","0","","",""
"496743117304127488","0","","",""
