"tid","meet_heuristic","three_labels","fourth_label","majority_vote"
"322548256099938304","0","","",""
"260900691806130176","0","","",""
"404014314949849088","0","","",""
"456718917277192192","0","","",""
"213607040273223680","0","","",""
"203858736790503424","0","","",""
"283842216684843010","0","","",""
"283841642228756481","0","","",""
"341859385112416258","0","","",""
"387803373077925888","0","","",""
"459491613891649536","0","","",""
"459153047290011648","0","","",""
"325046350653820929","0","","",""
"349458550298382336","0","","",""
"324720031386705920","0","","",""
"400210179326631936","0","","",""
"359765115714809857","0","","",""
"413671785767247872","0","","",""
"378898628409966592","0","","",""
"318805951937409024","0","","",""
"404988672082452480","0","","",""
"427300696761724929","0","","",""
"380997049384067072","0","","",""
"438721114333020160","0","","",""
"210065994230669314","0","","",""
"197671785334976512","0","","",""
"203637382837313538","0","","",""
"387593349076508674","0","","",""
"197559162547355648","0","","",""
"203808251328995331","0","","",""
"435907914407358464","0","","",""
"450533184040894464","0","","",""
"463793319714111488","0","","",""
"434331654887600128","0","","",""
"434346783326494720","0","","",""
"436046340749930496","0","","",""
"436065519175614464","0","","",""
"450628931662938112","0","","",""
"436066352776757248","0","","",""
"435909577414955009","0","","",""
"141950120886403073","0","","",""
"265427916232462337","0","","",""
"244916432771629056","0","","",""
"441790184615469056","0","","",""
"272044556718059521","0","","",""
"272067095875960833","0","","",""
"272094756081913856","0","","",""
"284363681482018816","0","","",""
"276076169424683010","0","","",""
"272009229869674497","0","","",""
"272032502166720513","0","","",""
"284359279102812160","0","","",""
"284403089887330304","0","","",""
"293727410107596801","0","","",""
"298809205731770368","0","","",""
"281065462530441216","0","","",""
"179850787550273536","0","","",""
"342338662882762752","0","","",""
"324374595295662080","0","","",""
"372798687027548160","0","","",""
"455608904022769664","0","","",""
"146293756948254720","0","","",""
"295125900788396032","0","","",""
"221056328028782596","0","","",""
"451416206864437248","0","","",""
"430970055245824000","0","","",""
"250854399646265344","0","","",""
"319083273584267264","0","","",""
"319250439428251649","0","","",""
"329067911673155584","0","","",""
"321036171163615232","0","","",""
"349472519138443264","0","","",""
"215082506586832896","0","","",""
"178622546466451456","0","","",""
"351151219932274689","0","","",""
"369511276981911552","0","","",""
"345547322891059200","0","","",""
"295594109064855553","0","","",""
"297327318765015040","0","","",""
"299210870716776448","0","","",""
"313717962546765824","0","","",""
"313717975964348416","0","","",""
"353552579877289984","0","","",""
"353845059436810240","0","","",""
"353896673589723139","0","","",""
"296747361181507584","0","","",""
"313243655815168001","0","","",""
"313438414437486595","0","","",""
"313438421035126784","0","","",""
"313438431109869568","0","","",""
"313438438135320576","0","","",""
"313917114601840640","0","","",""
"316994171753869312","0","","",""
"316994441095303168","0","","",""
"321073244075593728","0","","",""
"321214700408958977","0","","",""
"321250084773826560","0","","",""
"323131012341190657","0","","",""
"357370581332672512","0","","",""
"358953134317506560","0","","",""
"358958043813249024","0","","",""
"358981701080330241","0","","",""
"359059175860486146","0","","",""
"359074603743711233","0","","",""
"359449136749232128","0","","",""
"294810115519938561","0","","",""
"314028526300958720","0","","",""
"317009382657388544","0","","",""
"317014097348681728","0","","",""
"317014485871259648","0","","",""
"317017174411730944","0","","",""
"317029629535846400","0","","",""
"321053596345061377","0","","",""
"321060584990855169","0","","",""
"358666678399275010","0","","",""
"358676724910788608","0","","",""
"427270702333325312","0","","",""
"313711760962101251","0","","",""
"316626050467631104","0","","",""
"142569900316176384","0","","",""
"383487319589670912","0","","",""
"388007955053826048","0","","",""
"383350769899945984","0","","",""
"383288624659193856","0","","",""
"390510842053402624","0","","",""
"384700866005327872","0","","",""
"441244757507854336","0","","",""
"383513241709576193","0","","",""
"171310902979731457","0","","",""
"348166780604260353","0","","",""
"350226901685649408","0","","",""
"347796095646195713","0","","",""
"365286981862821888","0","","",""
"356761023287533568","0","","",""
"447088275585368066","0","","",""
"378388767956287488","0","","",""
"328016585585487872","0","","",""
"337887375617294337","0","","",""
"328501942621970433","0","","",""
"202407298906333184","0","","",""
"149347682119458816","0","","",""
"230868737358712834","0","","",""
"193176368815673344","0","","",""
"387487129707630592","0","","",""
"248446618649624577","0","","",""
"287157946973040640","0","","",""
"433004275833126912","0","","",""
"236113286846894080","0","","",""
"272383548634316800","0","","",""
"364129103894429696","0","","",""
"434339052506996738","0","","",""
"234521531844268032","0","","",""
"407873216749645824","0","","",""
"390795799879118848","0","","",""
"308879975170310145","0","","",""
"303645223412695040","0","","",""
"302407610689265664","0","","",""
"122739175563870208","0","","",""
"184662226299396096","0","","",""
"431892743238217728","0","","",""
"435734296524251136","0","","",""
"272978717695954944","0","","",""
"160944819567476737","0","","",""
"346739480348196864","0","","",""
"346788304890507264","0","","",""
"296720990778580993","0","","",""
"335056162917597185","0","","",""
"335051072311799808","0","","",""
"335074184805888000","0","","",""
"336889768673689600","0","","",""
"340389334463156224","0","","",""
"335025466132021248","0","","",""
"334720701506400256","0","","",""
"334856943921422336","0","","",""
"334926190131429376","0","","",""
"334962276471824384","0","","",""
"334969012402393088","0","","",""
"334972236450643969","0","","",""
"334990221412282368","0","","",""
"335004761852104704","0","","",""
"335005774646476800","0","","",""
"335023008949342211","0","","",""
"335180339674759168","0","","",""
"335530963486511106","0","","",""
"335537470043201537","0","","",""
"335667586412974080","0","","",""
"336267459088756736","0","","",""
"336399243524833280","0","","",""
"336937320655773697","0","","",""
"336963780137340929","0","","",""
"336969444054138881","0","","",""
"337008236827914241","0","","",""
"337024199883362307","0","","",""
"337252883508654080","0","","",""
"337335610316582912","0","","",""
"338513674807418880","0","","",""
"341219848141021184","0","","",""
"342295329451962368","0","","",""
"344333066543714304","0","","",""
"348028383252336640","0","","",""
"423614037398540289","0","","",""
"334728894575955968","0","","",""
"334730522674733060","0","","",""
"334751512481902592","0","","",""
"334777476242878465","0","","",""
"334781785080737792","0","","",""
"334782602974224385","0","","",""
"334802904814845953","0","","",""
"336471782720684032","0","","",""
"336493563661668353","0","","",""
"336530583373103104","0","","",""
"337101390428110848","0","","",""
"415413908187668480","0","","",""
"335056679089606656","0","","",""
"336081329915564033","0","","",""
"336972176957775875","0","","",""
"426513020634681344","0","","",""
"334854612047757312","0","","",""
"336258075482808320","0","","",""
"334750355973865473","0","","",""
"337001825628721153","0","","",""
"334773510591356929","0","","",""
"335010847590060033","0","","",""
"93755969477152768","0","","",""
"94324796208324608","0","","",""
"94840800164327424","0","","",""
"95073264166109184","0","","",""
"95543907236052993","0","","",""
"95756256614162432","0","","",""
"99737430973890560","0","","",""
"196852686405111808","0","","",""
"396161477255503872","0","","",""
"93760547434135554","0","","",""
"93967983935881216","0","","",""
"94455826965733376","0","","",""
"100160321930539008","0","","",""
"296004130978267137","0","","",""
"343805244943261696","0","","",""
"355291522939359232","0","","",""
"424166864080494592","0","","",""
"344010777436516352","0","","",""
"344028176755871744","0","","",""
"344070940587618304","0","","",""
"344391939610787840","0","","",""
"344959855330746368","0","","",""
"344981066043518976","0","","",""
"354697469319323649","0","","",""
"355031533951787009","0","","",""
"355068952055001089","0","","",""
"355108006817566721","0","","",""
"355674918488244225","0","","",""
"356803305801908225","0","","",""
"357159351368171522","0","","",""
"423626493130850304","0","","",""
"344208441541283840","0","","",""
"344225237912649729","0","","",""
"344814434247639040","0","","",""
"344929828463587328","0","","",""
"356692953210695680","0","","",""
"359621093268537344","0","","",""
"344482163837763584","0","","",""
"355199606860161024","0","","",""
"344021449549418497","0","","",""
"356773511060135937","0","","",""
"356804037934465025","0","","",""
"356804108818198528","0","","",""
"344096694050381825","0","","",""
"355029330155421696","0","","",""
"358312773089886208","0","","",""
"344212612378144768","0","","",""
"344903826001772544","0","","",""
"355065671392043009","0","","",""
"357664719412277248","0","","",""
"175057103558426624","0","","",""
"210491775452839936","0","","",""
"356974306879741953","0","","",""
"369665008457633792","0","","",""
"401203642075586560","0","","",""
"384907685864292353","0","","",""
"420143336934998016","0","","",""
"147233723023233026","0","","",""
"148187860984528897","0","","",""
"147231304981823488","0","","",""
"166538704561766401","0","","",""
"166544682334158848","0","","",""
"166544681512075265","0","","",""
"249038390517968896","0","","",""
"246434059369209856","0","","",""
"246434061189521408","0","","",""
"246438932714246144","0","","",""
"247061576979476480","0","","",""
"379446704396697600","0","","",""
"246202119256948736","0","","",""
"246353320040603648","0","","",""
"246183557972754432","0","","",""
"246292923283554304","0","","",""
"385382331231371264","0","","",""
"354435996529606657","0","","",""
"427469652848291841","0","","",""
"395158583806939137","0","","",""
"189156901253156864","0","","",""
"254236558050328576","0","","",""
"253951099722137601","0","","",""
"169783149923012608","0","","",""
"169903517723672576","0","","",""
"243000857539534848","0","","",""
"176457787675648001","0","","",""
"283882440035012609","0","","",""
"188790945116995584","0","","",""
"194521510852038659","0","","",""
"145188117446541312","0","","",""
"314024615850692608","0","","",""
"408550168863059968","0","","",""
"434827335926575104","0","","",""
"396614045966819328","0","","",""
"241044887716372480","0","","",""
"267337062611566592","0","","",""
"319373708290568192","0","","",""
"329882957894533121","0","","",""
"332515924177457154","0","","",""
"310280500696731649","0","","",""
"403160145833627648","0","","",""
"256371939029966848","0","","",""
"425579469223366656","0","","",""
"335043098822455297","0","","",""
"238950601050972160","0","","",""
"126789665897451522","0","","",""
"355276287947972610","0","","",""
"365552997683560448","0","","",""
"355016743053307904","0","","",""
"355023238134374400","0","","",""
"355024735979044867","0","","",""
"355025759909318656","0","","",""
"355330380829704192","0","","",""
"360346726999146498","0","","",""
"146170273677324288","0","","",""
"146172769388855296","0","","",""
"149542629544177664","0","","",""
"146170274486816769","0","","",""
"146403521686798336","0","","",""
"147027912309223425","0","","",""
"147252035681665024","0","","",""
"157367101693247489","0","","",""
"157371749791563776","0","","",""
"329653342827577344","0","","",""
"336602706309435393","0","","",""
"337015233568722945","0","","",""
"391247562789105664","0","","",""
"340164966722199552","0","","",""
"330309321000894467","0","","",""
"335219329236873217","0","","",""
"200266414924374016","0","","",""
"147366436703182850","0","","",""
"295222857045258240","0","","",""
"356767476014518272","0","","",""
"406783207984881665","0","","",""
"245358012703846400","0","","",""
"303661481805901824","0","","",""
"168651873488879616","0","","",""
"128982732167589889","0","","",""
"126709107351752705","0","","",""
"353148407340208129","0","","",""
"400358999674982400","0","","",""
"400363840631611392","0","","",""
"178000173421699074","0","","",""
"147822321971904513","0","","",""
"223716974071525376","0","","",""
"246365456410214400","0","","",""
"151463230672347138","0","","",""
"178152426975674368","0","","",""
"168639900508372993","0","","",""
"255821152155480064","0","","",""
"348406549775003648","0","","",""
"154672137930670082","0","","",""
"183255633137639424","0","","",""
"312904864738975748","0","","",""
"317688768264015872","0","","",""
"355993704240136193","0","","",""
"356103345473196032","0","","",""
"356030799021215745","0","","",""
"334507671938019328","0","","",""
"334507673473146880","0","","",""
"334507677084418049","0","","",""
"334507675318620161","0","","",""
"401297946043371520","0","","",""
"244146375707734016","0","","",""
"197708141264257025","0","","",""
"193763932807237632","0","","",""
"384779238475587584","0","","",""
"380252728783413248","0","","",""
"402708118419038208","0","","",""
"342013997769453568","0","","",""
"353240498724552704","0","","",""
"410344194939432960","0","","",""
"408286791054409729","0","","",""
"410157491624751104","0","","",""
"337609945484763136","0","","",""
"331359633899921409","0","","",""
"199528216606670848","0","","",""
"393327236603863040","0","","",""
"130884136029274113","0","","",""
"329876344194351104","0","","",""
"256055723123949570","0","","",""
"177595873319071745","0","","",""
"177846465585090560","0","","",""
"178031944406286337","0","","",""
"178584270271549441","0","","",""
"180270076816146432","0","","",""
"177225722509787136","0","","",""
"178922505107542016","0","","",""
"186185844212760577","0","","",""
"187221752173170690","0","","",""
"321357024552161280","0","","",""
"193767475945549825","0","","",""
"91935066669842432","0","","",""
"96634934185308160","0","","",""
"223745400610361344","0","","",""
"223760963625689088","0","","",""
"223842119595466752","0","","",""
"231212819775893505","0","","",""
"223473107061583873","0","","",""
"223478275677224960","0","","",""
"223482138220183552","0","","",""
"223615808193044481","0","","",""
"224177868954025984","0","","",""
"224480392726593536","0","","",""
"224525797082415104","0","","",""
"224600688217436161","0","","",""
"224733739916328961","0","","",""
"310337097640853505","0","","",""
"227695395906678784","0","","",""
"236829732841349121","0","","",""
"223746571525828608","0","","",""
"223757496744022016","0","","",""
"223821508001280003","0","","",""
"223595597922443266","0","","",""
"294795944350846976","0","","",""
"294889859129176064","0","","",""
"294795946049564672","0","","",""
"318021027865186304","0","","",""
"318095826700349440","0","","",""
"200617015268999168","0","","",""
"208800200280641536","0","","",""
"208407712848031746","0","","",""
"200646898951004161","0","","",""
"303232389738541056","0","","",""
"306975406127464450","0","","",""
"290573318959026176","0","","",""
"364927417032249345","0","","",""
"327570830710153217","0","","",""
"219781606594981891","0","","",""
"219868086143164416","0","","",""
"220140911974293505","0","","",""
"240916721773465602","0","","",""
"221169125303648259","0","","",""
"242529287817805824","0","","",""
"262992694798864384","0","","",""
"366999401270476800","0","","",""
"191949681545314304","0","","",""
"326890918382804992","0","","",""
"232874044771430401","0","","",""
"167351507342200832","0","","",""
"246105737628090368","0","","",""
"195619405521104897","0","","",""
"195474993046495232","0","","",""
"196641367005466624","0","","",""
"197312068708335617","0","","",""
"198010277529268224","0","","",""
"385736201204142080","0","","",""
"390962880385802240","0","","",""
"391220621905915904","0","","",""
"391221154435719169","0","","",""
"391258940370980864","0","","",""
"386143226421579776","0","","",""
"385536506372182016","0","","",""
"385527759625150464","0","","",""
"385710480968273922","0","","",""
"385782929718145024","0","","",""
"386823922702118912","0","","",""
"386877310269652992","0","","",""
"386879120421822464","0","","",""
"386913863415128064","0","","",""
"388072628012867585","0","","",""
"389421023948328961","0","","",""
"390671664129638401","0","","",""
"391676854748577792","0","","",""
"385770244716765185","0","","",""
"385573095311814656","0","","",""
"385573965298540544","0","","",""
"385575567862419456","0","","",""
"385683322568859648","0","","",""
"385694154736406528","0","","",""
"386156900896616448","0","","",""
"390935279617318912","0","","",""
"391045201214865408","0","","",""
"391049990132363264","0","","",""
"391677340507701248","0","","",""
"385765203779911680","0","","",""
"385771866201128960","0","","",""
"385787939935903745","0","","",""
"386229285502984192","0","","",""
"387230917326274560","0","","",""
"390853423853486080","0","","",""
"386037696361410560","0","","",""
"387428572727488512","0","","",""
"391186417629421568","0","","",""
"391940913317937152","0","","",""
"279163530761105408","0","","",""
"279157901250134016","0","","",""
"279205369706864640","0","","",""
"279206041093296128","0","","",""
"279159358363930624","0","","",""
"279256251823706112","0","","",""
"279343402326315008","0","","",""
"279499104885813248","0","","",""
"279647327352934401","0","","",""
"279026174171160576","0","","",""
"279150274369695744","0","","",""
"279150273086234624","0","","",""
"279149164724637696","0","","",""
"279209248557264896","0","","",""
"279217624452313088","0","","",""
"279238679933886464","0","","",""
"293378717269520385","0","","",""
"291834603180814336","0","","",""
"291986510801154048","0","","",""
"292270378691219456","0","","",""
"292570481738010624","0","","",""
"295560836502654976","0","","",""
"291996776578289664","0","","",""
"293414810551480320","0","","",""
"301794286083661824","0","","",""
"340983913860186112","0","","",""
"372899297181700097","0","","",""
"372899751592996864","0","","",""
"291841226389479424","0","","",""
"291688828186537985","0","","",""
"296036450909179904","0","","",""
"200601870849417220","0","","",""
"209822261274873856","0","","",""
"200650981506158592","0","","",""
"201014472272384000","0","","",""
"111952783732781058","0","","",""
"362963668939444226","0","","",""
"258939688809795584","0","","",""
"157216012029267968","0","","",""
"144638006597390336","0","","",""
"144636815696072704","0","","",""
"144637428462923776","0","","",""
"311724544824070144","0","","",""
"296682121341313025","0","","",""
"296682515253563393","0","","",""
"299125493016457216","0","","",""
"256697643558924288","0","","",""
"250090948468551680","0","","",""
"250090952771919872","0","","",""
"215269495646859264","0","","",""
"279190919230664704","0","","",""
"215191085859876865","0","","",""
"215192928702836738","0","","",""
"215192932142153728","0","","",""
"145261154325897216","0","","",""
"145278252183846912","0","","",""
"259641189119188992","0","","",""
"306795927090376706","0","","",""
"306796436975144960","0","","",""
"287184610272612353","0","","",""
"323702412743413760","0","","",""
"317699815641321472","0","","",""
"275947068969869312","0","","",""
"183160593711235075","0","","",""
"260727404018925568","0","","",""
"316405555721809920","0","","",""
"218788376034287616","0","","",""
"79105093076664320","0","","",""
"264110825030156288","0","","",""
"264317088603193344","0","","",""
"265632353790095360","0","","",""
"276253101961388032","0","","",""
"220398582497419264","0","","",""
"157778231041343488","0","","",""
"254937819477336065","0","","",""
"317480592230973440","0","","",""
"297324706531528704","0","","",""
"298828211297611776","0","","",""
"251212405412069376","0","","",""
"356302484945375232","0","","",""
"179644896314007552","0","","",""
"169774247605043200","0","","",""
"254326832457994240","0","","",""
"239645069651615744","0","","",""
"158692712189665282","0","","",""
"99767193004277761","0","","",""
"98063087982215168","0","","",""
"294083459889115136","0","","",""
"295940405692882946","0","","",""
"295940409299988482","0","","",""
"350726714965495808","0","","",""
"358313637825363970","0","","",""
"225329548219260928","0","","",""
"341861916341317633","0","","",""
"354949545131638785","0","","",""
"88549547156054016","0","","",""
"205731548857761792","0","","",""
"318376425189163008","0","","",""
"339285067648077824","0","","",""
"311045052325580800","0","","",""
"154825975178346496","0","","",""
"347299486097371136","0","","",""
"124511245658365952","0","","",""
"215521016737308674","0","","",""
"216786509037174785","0","","",""
"236430426833563649","0","","",""
"209715049126825984","0","","",""
"266124854179266560","0","","",""
"308462918641537024","0","","",""
"335399460802797568","0","","",""
"339485134325678080","0","","",""
"339554898662260739","0","","",""
"183789215681757185","0","","",""
"183789215623028736","0","","",""
"183789215597858816","0","","",""
"306026348063895554","0","","",""
"305074621944823808","0","","",""
"305074966355902464","0","","",""
"306025871410610177","0","","",""
"165081872605523969","0","","",""
"165081877747732480","0","","",""
"114859916195405824","0","","",""
"198573714823057410","0","","",""
"278319211716173825","0","","",""
"315183458580328449","0","","",""
"315262779370131458","0","","",""
"318379340368855040","0","","",""
"323962317215784960","0","","",""
"152184185161920513","0","","",""
"202886393402376192","0","","",""
"204489200966443008","0","","",""
"202874629440806912","0","","",""
"202930722636443649","0","","",""
"203162146471817216","0","","",""
"203331835592314882","0","","",""
"203603682632282112","0","","",""
"284434894770282496","0","","",""
"284434967612764160","0","","",""
"284434975116386304","0","","",""
"284669964923846657","0","","",""
"284722468013350913","0","","",""
"291297312280563712","0","","",""
"284434970825609217","0","","",""
"284702500580372481","0","","",""
"177435405090689024","0","","",""
"335321669369466880","0","","",""
"119452983816749056","0","","",""
"213751675389882369","0","","",""
"184943767516758018","0","","",""
"229528067742257152","0","","",""
"96654481319661569","0","","",""
"98272748916310016","0","","",""
"103024241577967616","0","","",""
"214879538147106816","0","","",""
"259628718975250432","0","","",""
"176270019934691330","0","","",""
"179090585334984704","0","","",""
"179092690238050304","0","","",""
"233654899085299713","0","","",""
"304658751217090560","0","","",""
"202130495427973121","0","","",""
"177061713034752000","0","","",""
"182131714393513985","0","","",""
"101057719326347264","0","","",""
"262164056704708608","0","","",""
"131579571383443456","0","","",""
"284821773676064768","0","","",""
"199122279412678656","0","","",""
"233486181122338817","0","","",""
"245634782661328896","0","","",""
"197739876530139136","0","","",""
"295102111748866049","0","","",""
"166771665039130624","0","","",""
"198890702929788928","0","","",""
"201952734373621760","0","","",""
"197051645522219009","0","","",""
"206022022755659776","0","","",""
"220997166204854274","0","","",""
"222336834401878016","0","","",""
"221324207240392705","0","","",""
"236046312531959809","0","","",""
"253008967440158720","0","","",""
"268759719269789696","0","","",""
"165188518908403712","0","","",""
"168350459940179968","0","","",""
"228738370745020416","0","","",""
"305047243323494400","0","","",""
"309060401579032579","0","","",""
"233240362825699328","0","","",""
"279349294585217025","0","","",""
"288285191443722242","0","","",""
"224582486146039809","0","","",""
"179552493150273536","0","","",""
"181827412600950784","0","","",""
"185577262261878785","0","","",""
"186734739498074114","0","","",""
"187464646465298433","0","","",""
"300365089595326466","0","","",""
"192000043853676546","0","","",""
"176083560422309888","0","","",""
"251602039166083072","0","","",""
"274890230115491841","0","","",""
"279791154881495040","0","","",""
"119889065129680896","0","","",""
"214700790575673344","0","","",""
"120720761756459008","0","","",""
"145514652984557568","0","","",""
"118377243700510720","0","","",""
"300063096813268992","0","","",""
"300206567683391489","0","","",""
"182408774617800704","0","","",""
"127010022692634624","0","","",""
"124877992110456832","0","","",""
"129398348376576000","0","","",""
"139712483454763009","0","","",""
"256852619035832320","0","","",""
"136004403365818368","0","","",""
"241643138450591745","0","","",""
"242561462491561984","0","","",""
"107203096907755521","0","","",""
"141886752641138688","0","","",""
"141960956258418688","0","","",""
"134696876711743488","0","","",""
"194642391259561985","0","","",""
"194874934948937728","0","","",""
"190160191793278977","0","","",""
"191716959660949508","0","","",""
"198020780100026369","0","","",""
"228262087053414400","0","","",""
"256761843501125632","0","","",""
"225334844647936001","0","","",""
"235177249182187520","0","","",""
"238337842051432449","0","","",""
"234406927763902464","0","","",""
"227766918822637568","0","","",""
"261477279522254848","0","","",""
"129649477366710272","0","","",""
"175463983309012992","0","","",""
"167282006907031553","0","","",""
"236081368709361664","0","","",""
"177608881252474880","0","","",""
"114543680886546432","0","","",""
"114543679674388480","0","","",""
"149512516844789760","0","","",""
"240521062096465921","0","","",""
"230526826286559232","0","","",""
"110878941434224640","0","","",""
"221947079705112576","0","","",""
"120343947053768704","0","","",""
"84460073304338432","0","","",""
"233041686866051073","0","","",""
"187018202486800386","0","","",""
"229207894413942786","0","","",""
"231132537337024512","0","","",""
"208598728058212352","0","","",""
"210575383018475520","0","","",""
"161872114067050497","0","","",""
"197472284179570688","0","","",""
"197498136074264576","0","","",""
"200195803812335616","0","","",""
"200551654901288960","0","","",""
"204180339403390976","0","","",""
"204195055496474625","0","","",""
"209371406213984257","0","","",""
"216250067097628673","0","","",""
"197368168413532160","0","","",""
"241166750207578112","0","","",""
"208677306242314240","0","","",""
"208829427889610753","0","","",""
"202543331186712576","0","","",""
"202865229468667905","0","","",""
"208680811300528128","0","","",""
"208680997263380480","0","","",""
"167353882970816512","0","","",""
"201165389521100800","0","","",""
"192692207290040320","0","","",""
"86833884829974528","0","","",""
"145310746916552707","0","","",""
"229335779967635456","0","","",""
"205293334179221504","0","","",""
"143017815027359745","0","","",""
"143017814813450240","0","","",""
"224393545497313280","0","","",""
"214968196992737281","0","","",""
"234942068080926721","0","","",""
"167965161276190720","0","","",""
"194681274437337088","0","","",""
"149200198848098304","0","","",""
"135057748630044672","0","","",""
"130534428014411776","0","","",""
"156422820715433984","0","","",""
"163054057399926784","0","","",""
"208176759986847747","0","","",""
"132044661584969730","0","","",""
"124838921958998016","0","","",""
"190806715124551682","0","","",""
"200635761530376192","0","","",""
"126501875351683072","0","","",""
"114700794909036545","0","","",""
"85271175047032832","0","","",""
"85863943498776576","0","","",""
"130237471500939264","0","","",""
"204743831093133313","0","","",""
"112987127633031168","0","","",""
"212666475423612928","0","","",""
"208218127685791745","0","","",""
"90740105605681152","0","","",""
"194904065497505792","0","","",""
"196061604297707521","0","","",""
"167979211464777728","0","","",""
"160807518312996864","0","","",""
"174332254426894336","0","","",""
"189684323497148417","0","","",""
"139708548224532480","0","","",""
"139801815293231104","0","","",""
"130108501052764160","0","","",""
"162552700515532800","0","","",""
"193778973552025600","0","","",""
"173557153238487040","0","","",""
"133966756208312320","0","","",""
"133943451334082560","0","","",""
"147388689834721280","0","","",""
"157401930602262528","0","","",""
"179659326401675264","0","","",""
"154165301716594689","0","","",""
"96330273565835264","0","","",""
"115298532113649665","0","","",""
"108238430311428097","0","","",""
"168256193570144256","0","","",""
"149837138341527553","0","","",""
"145740068819189760","0","","",""
"137179856910811136","0","","",""
"139120943841812481","0","","",""
"131935434828824578","0","","",""
"705409152844038144","1","[0. 0. 0.]","","0.0"
"903646029253312513","1","[0. 0. 0.]","","0.0"
"248463550887112705","1","[0. 0. 0.]","","0.0"
"1060222915776401408","1","[0. 0. 0.]","","0.0"
"637213553527816192","1","[1. 1. 1.]","","1.0"
"248452264103141376","1","[0. 0. 0.]","","0.0"
"255712573322846208","1","[0. 0. 0.]","","0.0"
"1060123078565548034","1","[0. 0. 0.]","","0.0"
"504417280281673728","1","[0. 0. 0.]","","0.0"
"320499399216226304","1","[1. 1. 1.]","","1.0"
"535747585630568448","1","[1. 1. 1.]","","1.0"
"1057707969058496512","1","[0. 0. 0.]","","0.0"
"998443381792493569","1","[0. 0. 0.]","","0.0"
"1032472162446262272","1","[1. 1. 1.]","","1.0"
"1166705423631704064","1","[1. 1. 1.]","","1.0"
"306016659703992320","1","[0. 0. 0.]","","0.0"
"1104154230330400771","1","[0. 0. 0.]","","0.0"
"1058824434331529216","1","[0. 0. 0.]","","0.0"
"979073644524576769","1","[1. 1. 1.]","","1.0"
"503735053134733312","1","[0. 0. 0.]","","0.0"
"936280507108790274","1","[0. 0. 0.]","","0.0"
"938296255184293888","1","[1. 1. 1.]","","1.0"
"343091311471124480","1","[0. 0. 0.]","","0.0"
"1144557298729267201","1","[0. 0. 0.]","","0.0"
"862802529108635648","1","[0. 0. 0.]","","0.0"
"872587354502049792","1","[0. 0. 0.]","","0.0"
"741027189408342016","1","[0. 0. 0.]","","0.0"
"937118182170660865","1","[1. 1. 1.]","","1.0"
"577165302170923008","1","[0. 0. 0.]","","0.0"
"504382877719871488","1","[0. 0. 0.]","","0.0"
"914495616318869505","1","[0. 0. 0.]","","0.0"
"1047326643876913153","1","[0. 0. 0.]","","0.0"
"307582562514108416","1","[0. 0. 0.]","","0.0"
"557552867088035841","1","[0. 0. 0.]","","0.0"
"1129125049456300040","1","[0. 0. 0.]","","0.0"
"306426829105942528","1","[0. 0. 0.]","","0.0"
"880006377292300288","1","[0. 0. 0.]","","0.0"
"936050897263529984","1","[1. 1. 1.]","","1.0"
"1039122765536608261","1","[0. 0. 0.]","","0.0"
"331832407747620865","1","[0. 0. 0.]","","0.0"
"535400846318927872","1","[1. 1. 1.]","","1.0"
"662358158728404992","1","[0. 0. 0.]","","0.0"
"1005103446872285186","1","[0. 0. 0.]","","0.0"
"889372851089940480","1","[0. 0. 0.]","","0.0"
"840276317400621056","1","[0. 0. 0.]","","0.0"
"592278909393182721","1","[0. 0. 0.]","","0.0"
"1135667274994470912","1","[0. 0. 0.]","","0.0"
"1068620122175135744","1","[0. 0. 0.]","","0.0"
"705060660540018689","1","[1. 1. 1.]","","1.0"
"445109100485955584","1","[1. 1. 1.]","","1.0"
"802864864947384321","1","[0. 0. 0.]","","0.0"
"939134882026086400","1","[0. 0. 0.]","","0.0"
"434056081782747136","1","[0. 0. 0.]","","0.0"
"1038066120689963008","1","[0. 0. 0.]","","0.0"
"1133647961739661312","1","[0. 0. 0.]","","0.0"
"662518579099803648","1","[0. 0. 0.]","","0.0"
"560807308847230976","1","[0. 0. 0.]","","0.0"
"1140718335694266368","1","[0. 0. 0.]","","0.0"
"208307585118507008","1","[0. 0. 0.]","","0.0"
"1011889466330533889","1","[0. 0. 0.]","","0.0"
"1144907982804701184","1","[0. 0. 0.]","","0.0"
"662698968694976512","1","[0. 0. 0.]","","0.0"
"698586656228646912","1","[0. 0. 0.]","","0.0"
"705114980551491585","1","[1. 1. 1.]","","1.0"
"429261638273728513","1","[0. 0. 0.]","","0.0"
"662460209328066560","1","[0. 0. 0.]","","0.0"
"200328145977618432","1","[0. 0. 0.]","","0.0"
"368046888807043072","1","[0. 0. 0.]","","0.0"
"839584349276291072","1","[0. 0. 0.]","","0.0"
"948310648492118019","1","[1. 1. 1.]","","1.0"
"212107140544995328","1","[0. 0. 0.]","","0.0"
"314071316779126784","1","[0. 0. 0.]","","0.0"
"948583875067879425","1","[0. 0. 0.]","","0.0"
"1080998030466138112","1","[0. 0. 0.]","","0.0"
"306121021352710144","1","[0. 0. 0.]","","0.0"
"1129003372948938752","1","[1. 1. 1.]","","1.0"
"912718632819597312","1","[0. 0. 0.]","","0.0"
"535401567466586112","1","[1. 1. 1.]","","1.0"
"877959724511002624","1","[0. 0. 0.]","","0.0"
"879991268075556864","1","[0. 0. 0.]","","0.0"
